,MA,MA,MA,MA,MA,PYPL,PYPL,PYPL,PYPL,PYPL,SQ,SQ,SQ,SQ,SQ,V,V,V,V,V
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,
2021-07-26 00:00:00-04:00,391.67,392.88,388.27,392.87,2049408,309.66,310.16,305.23,306.82,3084731,265.01,265.74,260.4,262.05,5443659,249.21,250.35,247.7,250.33,4349086
2021-07-27 00:00:00-04:00,390.0,395.28,385.89,390.52,2442058,305.92,306.34,294.89,300.48,6163477,260.76,261.86,245.057,251.73,7569913,249.41,252.67,248.22,250.77,6091917
2021-07-28 00:00:00-04:00,391.62,391.73,382.325,383.47,3033239,301.49,302.43,296.78,301.98,5603926,254.23,259.87,250.77,258.47,4268408,250.42,251.5,245.91,246.93,7293306
2021-07-29 00:00:00-04:00,389.84,394.74,387.5,388.79,3482930,285.3,289.0,281.6,283.17,17038193,255.96,261.83,254.53,255.27,4382555,248.11,250.38,247.095,247.91,4736518
2021-07-30 00:00:00-04:00,389.0,389.0,383.08,385.94,2031185,280.28,280.5,274.21,275.52,10771980,249.61,254.36,244.35,247.12,6278700,247.21,248.46,246.0,246.45,3784942
2021-08-02 00:00:00-04:00,389.3,389.98,373.8,375.32,3099025,276.88,276.885,270.4302,270.99,9261049,247.96,280.875,247.01,272.4,43186241,246.24,247.83,238.37,239.87,8631311
2021-08-03 00:00:00-04:00,376.94,376.67,359.57,367.76,6054803,272.14,274.54,269.57,273.51,7730751,270.46,274.95,261.75,269.5,20518689,240.93,241.39,234.03,237.1,9078791
2021-08-04 00:00:00-04:00,367.28,369.26,363.43,368.0,2791984,273.86,276.0931,270.67,275.49,5977529,267.95,268.39,261.0,266.45,9820307,237.1,237.55,235.05,236.68,5890381
2021-08-05 00:00:00-04:00,368.2,371.96,367.0,371.94,2345574,278.08,280.96,275.82,280.71,6548319,265.6,289.23,264.77,281.8,18984822,237.28,240.25,236.43,240.22,4838624
2021-08-06 00:00:00-04:00,372.0,375.5,371.0,374.74,1772341,280.0,282.3699,276.87,279.54,5096430,279.51,285.86,273.1,275.065,9088300,240.53,242.6,239.86,241.4099,3976382
2021-08-09 00:00:00-04:00,374.19,374.5,368.89,370.68,2241996,280.06,281.1,277.46,278.14,3393908,273.51,286.52,270.63,279.71,10042993,241.95,242.18,238.05,240.06,4266407
2021-08-10 00:00:00-04:00,371.74,372.75,364.11,367.81,2977232,278.94,280.49,272.5,274.37,5687867,280.01,283.59,272.6401,272.93,6291460,240.41,241.34,235.56,238.1,6516750
2021-08-11 00:00:00-04:00,368.55,369.96,363.75,364.25,3034642,277.25,278.235,273.13,276.44,5373658,278.14,281.34,269.615,271.01,7401191,238.08,238.36,234.58,235.05,6683179
2021-08-12 00:00:00-04:00,362.36,363.22,357.85,361.86,3225271,274.4,276.805,273.06,274.6,4086422,270.74,272.84,265.55,268.57,4939618,233.97,234.11,231.02,231.82,9046538
2021-08-13 00:00:00-04:00,362.5,363.4999,360.63,362.74,2011461,276.16,276.81,274.61,274.91,3685412,269.83,271.91,266.46,267.94,4075069,232.14,233.27,231.4,232.68,4995715
2021-08-16 00:00:00-04:00,360.44,363.81,356.62,363.34,2552499,273.63,279.19,273.56,278.28,4791308,266.35,267.3799,257.6,263.48,5723229,232.24,235.48,230.2,235.35,6599227
2021-08-17 00:00:00-04:00,362.43,364.46,359.79,363.35,2276171,275.33,275.545,269.08,271.1,7310923,260.57,264.25,257.91,260.89,5287836,235.21,235.665,233.22,234.57,4476296
2021-08-18 00:00:00-04:00,361.18,365.6814,360.59,361.19,2480539,271.01,272.77,268.48,268.84,4302120,261.91,266.6667,259.08,259.66,4364281,234.04,234.35,231.47,231.65,4159621
2021-08-19 00:00:00-04:00,356.9,360.14,354.72,357.43,2380719,267.21,272.0099,266.52,270.53,4596868,256.8,260.4799,254.14,257.41,4871727,229.36,232.43,228.9,231.57,5104574
2021-08-20 00:00:00-04:00,357.34,358.32,353.33,354.93,3532122,269.86,273.935,269.54,272.93,3473877,257.44,263.5,257.085,263.05,4175835,231.95,232.16,230.3,231.31,4606544
2021-08-23 00:00:00-04:00,357.47,362.24,356.75,361.11,3202352,275.63,278.29,273.02,276.98,4701578,267.71,273.5,267.07,270.44,5801429,232.75,234.65,232.0,234.15,4741973
2021-08-24 00:00:00-04:00,363.03,366.1,361.465,361.78,2613362,279.04,279.58,276.5086,279.55,3127778,272.4,274.188,269.13,270.17,3965518,235.29,236.19,233.95,234.26,4596237
2021-08-25 00:00:00-04:00,361.96,362.4,358.5,359.07,2044395,279.6,279.8296,276.77,277.69,2804444,269.49,270.325,266.22,267.42,3226907,234.85,235.0,232.0805,232.59,4731852
2021-08-26 00:00:00-04:00,358.51,358.2,351.7973,353.0,3601891,278.0,278.68,273.52,273.63,3163354,267.49,268.04,260.94,262.17,4132227,232.12,232.63,230.15,230.51,5066633
2021-08-27 00:00:00-04:00,352.39,356.5,351.6538,355.78,3309011,274.21,278.89,273.67,278.28,3165857,262.5,270.4838,261.6153,268.01,4385662,231.02,233.0525,230.23,232.69,5685420
2021-08-30 00:00:00-04:00,355.0,358.04,352.25,353.13,3201471,279.06,290.406,278.97,288.43,13651531,271.0,273.87,268.5001,271.89,5763667,232.73,233.67,229.92,231.18,5934839
2021-08-31 00:00:00-04:00,353.3,355.22,344.68,346.23,5666973,290.93,292.65,284.34,288.75,7716147,273.31,276.14,266.26,267.96,5845629,231.55,231.84,228.66,229.08,6999791
2021-09-01 00:00:00-04:00,347.38,352.045,347.3,349.59,4162975,290.1,290.9,286.36,286.67,4991715,269.04,273.15,267.94,268.25,3648840,229.25,230.78,228.77,230.12,7468865
2021-09-02 00:00:00-04:00,350.51,350.535,339.33,341.24,6931031,288.77,288.9,285.25,285.46,3915976,272.37,274.37,265.47,266.01,5006197,230.43,230.55,221.96,224.18,17418844
2021-09-03 00:00:00-04:00,340.45,344.14,338.93,340.18,4736159,285.03,290.38,284.4,289.02,4385307,266.09,270.63,263.68,269.75,4511443,224.0,227.3,223.3501,225.17,8220974
2021-09-07 00:00:00-04:00,345.0,348.0,343.02,344.71,4132329,290.48,293.68,288.04,293.26,6260242,270.27,270.45,263.75,265.62,4511775,226.99,228.0,225.86,226.28,7873832
2021-09-08 00:00:00-04:00,345.41,352.0,345.0,351.16,4360760,296.5,296.7,283.33,285.24,9885009,264.75,265.0,251.73,254.77,9943395,227.26,230.2225,227.04,229.24,6867912
2021-09-09 00:00:00-04:00,350.71,353.64,349.92,351.49,3427395,286.71,289.37,285.08,286.92,3776573,256.06,258.63,251.38,251.53,5349880,229.11,230.0,227.1,227.51,4489676
2021-09-10 00:00:00-04:00,354.928,355.0,347.02,347.51,3031986,288.73,289.0,284.11,284.4,3150108,253.01,254.75,247.38,247.9,5720435,229.57,230.04,224.84,224.93,5004188
2021-09-13 00:00:00-04:00,350.0,351.99,346.36,347.78,2679153,286.51,287.19,277.8,280.52,4155206,248.73,248.84,237.91,246.69,7410461,225.32,227.2,223.411,224.62,5826217
2021-09-14 00:00:00-04:00,349.85,349.875,345.25,345.81,2854305,281.95,283.17,279.71,282.25,3515339,249.1,253.42,245.68,247.1,4667848,225.01,225.81,222.279,223.08,5758675
2021-09-15 00:00:00-04:00,347.0,347.53,342.76,344.75,3151370,284.05,285.75,279.5,282.43,3125057,247.6,248.9,245.07,248.77,3600901,222.55,224.835,221.36,223.9,4998239
2021-09-16 00:00:00-04:00,345.5,347.68,344.69,346.44,2980937,281.25,283.69,280.39,282.98,2956396,248.8,255.49,247.48,255.09,5306451,224.07,225.2,222.75,224.35,5274219
2021-09-17 00:00:00-04:00,344.0,345.9999,340.77,343.04,3333090,281.52,282.5,275.92,276.35,5502057,255.92,257.27,252.38,255.74,4033942,222.71,223.7,219.3,221.66,9679270
2021-09-20 00:00:00-04:00,340.85,341.11,335.62,339.77,3129102,271.78,273.0,265.68,269.92,6515552,245.84,251.72,244.61,250.33,5444825,216.96,220.5,216.31,220.01,6994024
2021-09-21 00:00:00-04:00,342.2,343.18,337.28,337.31,2658394,271.84,272.2986,267.8,269.38,3562312,252.06,254.0999,249.83,251.3,3651289,221.25,222.17,218.98,220.17,5348720
2021-09-22 00:00:00-04:00,339.3,343.87,338.54,343.41,2837604,270.47,273.47,266.5,272.37,4745344,253.0,261.79,252.29,261.08,5509523,221.4,224.1,221.1,222.75,5151879
2021-09-23 00:00:00-04:00,345.74,354.79,345.2,354.12,4364523,274.67,279.95,273.78,278.99,4718592,263.49,268.17,262.7,266.77,7478677,225.0,228.7,224.36,228.24,7015772
2021-09-24 00:00:00-04:00,354.03,359.925,352.7642,358.01,2906217,275.72,278.33,274.69,278.12,3443224,263.48,264.97,257.91,262.45,6421287,228.85,231.95,228.62,231.59,5871956
2021-09-27 00:00:00-04:00,356.1,362.64,355.16,356.78,2967351,275.0,276.78,272.1855,273.42,3624449,258.72,259.86,255.7932,258.1004,4477344,231.8,233.4444,228.77,229.613,5388969
2021-09-28 00:00:00-04:00,355.5,356.0,349.05,351.21,2496149,269.69,271.44,261.68,262.31,7125830,252.5,252.85,241.62,242.71,9762426,228.87,228.87,224.0,225.58,5498510
2021-09-29 00:00:00-04:00,352.81,357.18,352.41,353.08,2375520,263.69,264.46,256.89,259.07,6039817,245.66,246.24,235.2201,236.04,6890236,227.03,229.02,226.09,226.63,4588626
2021-09-30 00:00:00-04:00,354.74,356.0,347.4,347.55,3156258,259.96,263.47,258.73,260.21,4269589,236.69,243.27,236.27,239.83,4991835,227.76,228.7855,222.63,222.63,5586490
2021-10-01 00:00:00-04:00,349.83,363.18,347.16,360.34,4170881,262.27,265.82,260.11,264.55,3726802,239.44,242.05,236.88,239.25,5412857,224.17,231.56,223.47,230.51,6734051
2021-10-04 00:00:00-04:00,359.93,360.65,339.34,344.16,6493791,262.24,262.57,251.59,255.02,6313652,235.59,236.285,222.92,226.29,11915351,230.09,230.33,220.81,224.68,8700380
2021-10-05 00:00:00-04:00,347.56,348.565,342.93,343.35,3528849,255.41,262.77,253.59,260.17,5531236,226.88,239.14,226.26,235.98,9508004,225.52,227.38,223.92,224.28,4892627
2021-10-06 00:00:00-04:00,340.45,348.88,339.11,348.66,3192306,256.29,264.39,256.03,264.03,3650190,231.85,241.0,231.33,239.12,6460649,222.04,226.62,221.25,226.45,4487455
2021-10-07 00:00:00-04:00,349.0,357.9,349.0,354.02,2619055,265.85,268.6933,263.07,263.54,4568149,246.05,251.65,244.92,249.1899,8348324,228.91,231.16,228.49,230.57,4417702
2021-10-08 00:00:00-04:00,355.27,360.37,354.21,354.96,1757601,265.87,265.47,259.8,260.07,3409005,249.31,251.44,238.12,238.57,7915258,231.0,232.7335,230.18,230.33,3094295
