,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20 00:00:00-04:00,186.35,187.2,185.73,186.5,15060518,1742.5,1762.93,1741.36,1750.07,2522375,199.0,203.55,198.805,202.08,20833705,1183.3,1201.49,1182.03,1183.63,1396275,415.59,419.4675,409.6,416.7,12480577
2018-06-21 00:00:00-04:00,187.25,188.35,184.94,185.47,16736811,1759.45,1763.95,1717.56,1730.2,2933793,202.76,203.39,200.09,201.5,14501469,1185.51,1190.33,1163.48,1169.44,1014797,421.19,423.2056,406.3701,415.43,13916781
2018-06-22 00:00:00-04:00,185.91,186.15,184.7,184.92,12745954,1742.63,1743.0,1711.9,1715.06,2164388,201.16,202.24,199.31,201.37,12047546,1171.75,1175.0,1159.65,1166.01,742575,419.99,420.5,409.651,411.09,7356487
2018-06-25 00:00:00-04:00,183.4,184.92,180.73,182.18,23549810,1702.25,1705.0,1646.31,1663.17,4160997,199.9,200.0,193.11,196.38,18684481,1154.57,1155.99,1119.9,1139.28,1516497,404.69,405.99,378.75,384.49,16919785
2018-06-26 00:00:00-04:00,182.89,186.53,182.54,184.44,18733475,1672.37,1701.57,1663.34,1691.19,2360197,197.51,199.01,196.23,199.01,13532032,1144.14,1146.87,1129.0,1132.5,779483,393.2,404.78,389.05,399.42,11408186
2018-06-27 00:00:00-04:00,185.2278,187.28,184.03,184.165,19664360,1708.11,1711.95,1660.0,1660.0,2563988,199.18,200.75,195.8,195.84,13842691,1136.0,1146.21,1116.7,1117.2,838246,407.56,411.5865,390.0,390.3879,12433954
2018-06-28 00:00:00-04:00,184.1,186.21,183.8,185.51,13497782,1671.51,1705.5,1661.17,1701.5,2616338,195.18,197.34,193.26,196.23,14379789,1112.39,1134.0,1106.07,1127.03,716955,395.0,396.9,387.1,395.4,8851303
2018-06-29 00:00:00-04:00,186.29,187.19,182.91,182.91,14503193,1717.0,1723.41,1694.32,1699.67,2474322,197.25,197.5997,193.955,194.32,10762418,1131.95,1141.36,1127.02,1129.32,631942,398.93,401.3299,390.55,391.32,6448914
2018-07-02 00:00:00-04:00,183.82,187.3,183.42,187.15,13335802,1682.7,1713.89,1678.06,1713.75,1844773,193.37,197.45,192.22,197.37,10295013,1115.35,1142.99,1106.6,1142.3,605404,385.8,398.38,380.0,398.18,5476382
2018-07-03 00:00:00-04:00,187.79,187.95,183.54,183.64,10840264,1723.96,1725.0,1692.48,1694.88,1224968,194.56,195.4,192.52,192.79,10569621,1149.63,1149.91,1114.43,1116.28,422191,399.49,399.98,389.5,390.37,3794784
2018-07-05 00:00:00-04:00,185.26,186.41,184.28,185.38,12922262,1706.05,1710.69,1682.15,1699.56,1756136,194.74,198.65,194.03,198.47,15686887,1124.61,1144.14,1123.12,1141.29,793419,393.8003,399.24,390.86,398.45,6156618
2018-07-06 00:00:00-04:00,185.42,188.434,185.2,187.98,13353148,1698.01,1715.27,1691.67,1711.01,1379167,198.46,203.64,197.7,203.26,14837696,1141.77,1156.2,1137.24,1155.21,527353,397.45,408.6495,395.5225,408.36,6284463
2018-07-09 00:00:00-04:00,189.5,190.68,189.3,190.61,14632953,1723.76,1739.56,1716.23,1739.03,1575436,204.93,205.8,202.1201,204.78,14350716,1160.0,1167.93,1157.23,1167.37,534258,415.96,419.12,411.1,418.94,8429031
2018-07-10 00:00:00-04:00,190.71,191.28,190.1801,190.35,11688121,1738.28,1750.0,1731.0,1743.35,1701145,204.49,204.91,202.26,203.52,9661871,1168.83,1173.5,1162.56,1167.14,590912,417.07,419.44,413.08,415.61,6862597
2018-07-11 00:00:00-04:00,188.5,189.7799,187.61,187.93,13470057,1737.35,1756.96,1734.0,1755.53,1707927,202.08,204.5,201.75,202.47,9671557,1156.25,1180.44,1155.37,1171.08,929090,411.15,419.77,410.6,418.66,7194585
2018-07-12 00:00:00-04:00,189.53,191.41,189.31,191.04,13311692,1764.95,1798.0,1762.18,1796.6,2695856,203.43,207.08,203.19,206.91,12211103,1173.96,1201.99,1173.1,1201.26,1322095,415.1553,416.79,407.8,413.49,9522575
2018-07-13 00:00:00-04:00,191.08,191.84,190.9,191.33,9533809,1803.93,1815.3,1795.23,1813.2,2518905,207.81,208.43,206.45,207.33,8632563,1202.8,1210.44,1195.29,1204.59,894026,409.04,410.0,395.081,395.76,11316212
2018-07-16 00:00:00-04:00,191.52,192.65,190.415,190.92,11046180,1822.08,1841.95,1814.45,1822.49,3262549,207.5,208.72,206.84,207.24,8260919,1203.81,1208.71,1193.4,1196.58,767312,398.46,403.355,391.75,400.39,13714746
2018-07-17 00:00:00-04:00,189.75,191.87,189.2,191.47,11045518,1811.56,1851.69,1797.38,1844.0,3401698,204.89,210.46,204.84,210.0,12055888,1182.74,1218.76,1182.0,1213.48,1137955,346.95,385.0,344.0,379.49,45895488
2018-07-18 00:00:00-04:00,191.78,191.8,189.93,190.4,10596028,1848.01,1858.88,1831.27,1842.47,2801302,209.82,210.99,208.44,209.35,10890725,1208.74,1221.59,1204.56,1212.48,1114570,381.38,383.13,372.3552,375.13,15084559
2018-07-19 00:00:00-04:00,189.7,192.55,189.69,191.97,14036840,1829.46,1841.0,1811.27,1813.68,2546481,208.79,209.99,207.76,208.08,7440445,1206.65,1216.48,1197.73,1199.06,823423,371.06,375.749,363.0,364.1501,13411491
2018-07-20 00:00:00-04:00,191.76,192.43,190.17,191.67,13337496,1824.25,1834.84,1810.06,1813.68,2139385,208.82,211.5,208.5,209.95,11772330,1199.11,1210.77,1196.59,1197.88,1094034,364.92,370.5,360.14,361.22,11562839
2018-07-23 00:00:00-04:00,190.68,191.96,189.56,191.6,10880167,1815.0,1819.0,1769.99,1802.0,2107001,210.58,211.62,208.8,210.93,11978530,1195.66,1215.1,1192.01,1211.85,1415590,359.4,363.9,353.6,362.66,8983278
2018-07-24 00:00:00-04:00,192.45,193.6601,192.05,192.99,13299653,1830.73,1840.0,1809.38,1829.28,2324523,215.11,216.2,212.6,214.67,22030365,1271.0,1275.0,1244.14,1258.74,3000221,366.94,367.4,354.56,357.3,10324609
2018-07-25 00:00:00-04:00,193.0602,194.85,192.43,194.82,12525375,1829.3,1863.84,1822.64,1863.8,3333152,215.715,218.62,214.27,217.48,24604211,1252.62,1278.24,1249.05,1275.63,1474366,357.57,363.28,355.65,362.84,6209441
2018-07-26 00:00:00-04:00,194.61,195.96,193.61,194.23,14241029,1839.0,1844.68,1804.5,1805.22,5681651,174.89,180.13,173.75,176.27,126615889,1266.02,1287.4,1263.0,1285.62,1552029,357.85,365.54,356.625,363.14,4968637
2018-07-27 00:00:00-04:00,194.99,195.19,190.1,190.98,18520705,1876.05,1880.05,1806.53,1817.99,8768534,179.87,179.98,173.0,174.87,49187934,1289.12,1291.44,1244.5,1252.59,1379662,366.85,367.0,351.65,355.2,6626603
2018-07-30 00:00:00-04:00,191.9,192.2,189.07,189.94,15726885,1827.33,1829.5,1766.02,1779.28,5352547,175.3,175.3,166.56,171.09,55139276,1250.59,1252.89,1224.17,1230.32,1201471,351.93,352.03,334.0201,334.97,13870944
2018-07-31 00:00:00-04:00,190.34,192.14,189.34,190.58,23827866,1786.49,1801.83,1739.32,1777.41,5382278,170.6,174.24,170.0,172.59,32821567,1231.71,1241.21,1216.19,1227.73,1045336,331.53,342.5,328.0,337.43,10702607
2018-08-01 00:00:00-04:00,199.13,201.76,197.31,201.62,55058201,1784.0,1798.4365,1776.02,1797.05,3885543,173.87,175.08,170.9,171.64,27449848,1239.11,1245.9,1224.94,1232.92,968318,335.85,344.41,334.02,338.41,5798530
2018-08-02 00:00:00-04:00,200.58,208.38,200.35,207.38,52607314,1788.77,1836.56,1786.0,1834.21,3880943,170.75,176.79,170.27,176.36,23791124,1218.52,1244.41,1218.06,1241.09,963349,337.23,345.0,334.71,344.5,5291303
2018-08-03 00:00:00-04:00,207.03,208.74,205.4803,207.98,26246694,1838.78,1841.0,1821.501,1822.93,2389567,177.69,178.85,176.15,177.76,19515748,1245.18,1246.52,1229.42,1237.52,517694,347.75,347.86,338.4768,343.09,5878553
2018-08-06 00:00:00-04:00,208.0,209.25,207.07,209.06,20174048,1825.81,1847.77,1818.92,1847.68,2480210,179.03,185.79,178.38,185.7,41044003,1241.61,1242.46,1230.53,1237.62,578368,342.41,351.98,341.74,350.91,6128037
2018-08-07 00:00:00-04:00,209.32,209.5,206.76,207.11,20857548,1854.53,1869.72,1846.27,1862.7,2596829,186.5,188.3,183.72,183.81,27937760,1253.79,1266.08,1251.8,1255.82,1243774,353.23,357.31,349.01,351.83,6057692
2018-08-08 00:00:00-04:00,206.09,207.81,204.52,207.25,16545228,1861.0,1891.51,1854.5,1886.52,3631508,184.7,186.85,183.76,185.19,18007542,1256.72,1271.72,1252.12,1259.94,1036870,352.21,352.97,346.61,347.59,4007924
2018-08-09 00:00:00-04:00,207.28,209.78,207.2,208.89,18767039,1882.38,1914.57,1877.48,1898.13,3755811,185.8492,186.57,182.48,183.09,15199929,1262.73,1271.96,1260.1,1264.41,678213,347.92,352.439,345.8157,349.37,3418917
2018-08-10 00:00:00-04:00,207.36,209.1,206.67,207.55,18212953,1888.51,1899.5,1878.2125,1886.0,2710068,182.07,182.1,179.42,180.27,17054656,1259.18,1261.2,1247.16,1251.98,723564,346.85,349.1,344.4233,345.79,3050974
2018-08-13 00:00:00-04:00,207.7,210.952,207.7,208.86,21242149,1898.5,1925.0,1893.67,1895.65,4399293,180.1,182.61,178.9,180.1,12752321,1251.2,1265.97,1247.03,1248.8,659010,339.96,347.19,339.08,341.32,4919717
2018-08-14 00:00:00-04:00,210.155,210.56,208.26,209.76,14731443,1919.39,1921.01,1900.0,1919.86,3654984,180.86,181.99,178.62,181.11,13709219,1252.5,1260.59,1239.54,1258.15,642420,342.09,342.41,336.25,337.48,4177175
2018-08-15 00:00:00-04:00,209.22,210.74,208.33,210.3,22393387,1909.55,1916.21,1869.79,1882.37,7188924,179.25,180.87,174.78,179.54,26279816,1244.28,1251.98,1226.25,1232.22,983050,334.03,335.4962,321.0,326.44,8523569
2018-08-16 00:00:00-04:00,211.75,213.8121,211.47,213.48,21207805,1903.94,1905.0499,1883.5525,1887.47,3621475,180.27,180.5,174.01,174.72,25379959,1241.99,1243.7,1219.63,1223.55,870743,329.9,331.17,321.2138,322.44,4856904
2018-08-17 00:00:00-04:00,213.44,217.95,213.16,217.61,28900675,1885.8,1888.0,1855.55,1882.22,3201138,174.62,176.22,172.04,173.73,19804578,1222.04,1226.95,1204.0,1215.5,878996,319.01,324.365,312.96,316.78,7899426
2018-08-20 00:00:00-04:00,218.1,219.18,215.11,215.45,23264202,1890.57,1891.7465,1866.061,1877.24,2722850,174.04,174.57,170.91,172.51,15933546,1220.66,1225.91,1208.7,1221.94,537606,314.36,331.6,310.928,327.75,10428398
2018-08-21 00:00:00-04:00,216.8,217.19,214.025,215.06,20519450,1880.0,1897.75,1874.405,1883.64,2861300,172.85,174.17,171.39,172.63,15191442,1223.02,1232.76,1215.03,1216.99,554910,331.0,341.5,329.7,338.04,9599421
